Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
21,-2.02300016,4.34558215,-299.1481793,-2.39391046,0.94827274,-6.21831687,0.16229353,-3.18462138,2.60980119,-55.3433827,6.87265013,-0.54861045,0,19.80390727,-3.73937244,-2.08604964,-24.41248407,6.47994779,2.29053363,0,0,0,0
21.005,-2.28770342,4.34573346,-299.46273966,-2.39197802,0.9487008,-6.22336531,1.21188811,-3.48695729,2.43877503,-56.9517948,5.77961931,-1.74872857,0,19.53983148,-3.54007359,-2.52127609,-24.45743486,6.91616977,2.32977875,0,0,0,0
21.01,-2.52779047,4.33247795,-299.79938425,-2.39001257,0.94919274,-6.22830812,2.2737622,-3.75353433,2.27508966,-58.50434517,4.76892776,-2.98478729,0,19.25222562,-3.37588213,-2.97725509,-24.4480404,7.3365103,2.38134572,0,0,0,0
21.015,-2.74204557,4.30935523,-300.15709265,-2.38802194,0.94974621,-6.23314597,3.34204689,-3.9857518,2.11703972,-59.99730927,3.85206281,-4.23157362,0,18.94483096,-3.24705494,-3.46057264,-24.39848338,7.72999629,2.45796805,0,0,0,0
21.02,-2.93082375,4.2741343,-300.51498864,-2.38602126,0.95036818,-6.23790098,4.40765928,-4.18154363,1.94241272,-61.41703787,3.03723189,-5.49933734,0,18.61411424,-3.13129987,-3.88639464,-24.29388879,8.09237304,2.45059845,0,0,0,0
21.025,-3.09202023,4.2272268,-300.88672898,-2.3839922,0.95105209,-6.24255975,5.47121597,-4.33950294,1.76420685,-62.7644137,2.339081,-6.73824016,0,18.26602001,-3.04920783,-4.32634541,-24.15225705,8.42764672,2.45236572,0,0,0,0
21.03,-3.22673294,4.17054319,-301.26351264,-2.38193991,0.95179667,-6.24713591,6.52462777,-4.46145776,1.57436972,-64.03235016,1.76625,-7.93412787,0,17.89921214,-2.99200914,-4.75626547,-23.97270369,8.73361056,2.44430132,0,0,0,0
21.035,-3.32887953,4.11243169,-301.65007504,-2.37986237,0.95261437,-6.25163006,7.5557346,-4.54739102,1.37584992,-65.2177634,1.31218319,-9.06092523,0,17.50391243,-2.95884628,-5.17302742,-23.76032351,9.00922887,2.38734663,0,0,0,0
21.04,-3.4129124,4.03662332,-302.02457969,-2.37776898,0.95346791,-6.25605024,8.58058814,-4.60113056,1.14948608,-66.32007238,1.00214876,-10.11205146,0,17.10953718,-2.94595781,-5.57288796,-23.52219918,9.25822812,2.34978041,0,0,0,0
21.045,-3.47298859,3.95580527,-302.39622638,-2.37565118,0.95437365,-6.26040056,9.58301092,-4.62537756,0.9044193,-67.3359906,0.82413316,-11.05670939,0,16.69902798,-2.95222599,-5.96159132,-23.25870837,9.47797398,2.3011786,0,0,0,0
21.05,-3.51154868,3.86947608,-302.76162885,-2.373511,0.95532624,-6.26468493,10.56222451,-4.62227664,0.63909262,-68.26442239,0.7741955,-11.87747929,0,16.27628588,-2.97497603,-6.3366206,-22.97403254,9.6703694,2.24198957,0,0,0,0
21.055,-3.53060985,3.7773551,-303.11886892,-2.37134864,0.95631896,-6.26890757,11.51754241,-4.5946532,0.35216327,-69.10429663,0.84203001,-12.56000101,0,15.84420903,-3.01351174,-6.70177521,-22.67164672,9.83539775,2.17746162,0,0,0,0
21.06,-3.53190267,3.68232839,-303.46854861,-2.36916148,0.95734822,-6.27307018,12.44583866,-4.54628252,0.04499291,-69.85558311,1.01866604,-13.09204935,0,15.40155829,-3.06409148,-7.05389661,-22.35353655,9.97466706,2.09944691,0,0,0,0
21.065,-3.51905694,3.58561471,-303.8071944,-2.36695391,0.95840698,-6.2771789,13.34645867,-4.48200723,-0.28330157,-70.51901365,1.29139067,-13.4666849,0,14.95052133,-3.12363563,-7.39863002,-22.02187328,10.08723228,2.01783882,0,0,0,0
21.07,-3.49156667,3.4847042,-304.13631314,-2.36472358,0.95949402,-6.28123672,14.21937089,-4.40045554,-0.63126662,-71.09167191,1.64162008,-13.68454859,0,14.49392855,-3.19502911,-7.73759527,-21.6803688,10.1836676,1.93922914,0,0,0,0
21.075,-3.45417533,3.38299483,-304.45448444,-2.36247103,0.96060039,-6.28524392,15.06402851,-4.30798171,-0.99830005,-71.5767435,2.05822487,-13.75179076,0,14.03232149,-3.27271924,-8.07430556,-21.33008078,10.25440322,1.8610791,0,0,0,0
21.08,-3.40996403,3.27694348,-304.76211101,-2.360199,0.96171701,-6.2892025,15.88493935,-4.20700531,-1.38414379,-71.97467592,2.52671968,-13.6693021,0,13.57218281,-3.35715194,-8.41165643,-20.97475238,10.30611762,1.79154144,0,0,0,0
21.085,-3.3625124,3.17107313,-305.05870895,-2.35791199,0.96284099,-6.29311543,16.68016138,-4.1044914,-1.78737923,-72.28778833,3.0342945,-13.45045662,0,13.11179347,-3.44247602,-8.75158765,-20.61461641,10.33575169,1.72941196,0,0,0,0
21.09,-3.31126527,3.06623409,-305.34426436,-2.35560909,0.96397185,-6.29699064,17.44648116,-4.002754,-2.20949898,-72.51480454,3.5689013,-13.10812646,0,12.65009193,-3.52910626,-9.09446479,-20.25134159,10.34819243,1.68068407,0,0,0,0
21.095,-3.25918688,2.96474521,-305.61935238,-2.35329363,0.96510414,-6.30082637,18.18453403,-3.90604253,-2.6483413,-72.65860545,4.118509,-12.66253346,0,12.18744255,-3.61357797,-9.44247884,-19.88577346,10.34258855,1.64665801,0,0,0,0
21.1,-3.20193569,2.87467996,-305.88789314,-2.35095963,0.96624795,-6.30463015,18.88329237,-3.81583835,-3.10020257,-72.71844222,4.66994186,-12.1326497,0,11.71182226,-3.69651289,-9.80682357,-19.51661307,10.32199533,1.64088618,0,0,0,0
21.105,-3.15212546,2.78100764,-306.14570204,-2.34862273,0.96737168,-6.30839328,19.56622791,-3.73493016,-3.56796762,-72.6994341,5.21721791,-11.54603373,0,11.24939936,-3.77372874,-10.16943198,-19.14994435,10.28449397,1.64286715,0,0,0,0
21.11,-3.10462949,2.6920125,-306.39515179,-2.34627442,0.96848687,-6.31212762,20.22071164,-3.66399254,-4.04897892,-72.60039699,5.75310352,-10.92160648,0,10.78665522,-3.84573648,-10.53719488,-18.78316959,10.23352835,1.66431559,0,0,0,0
21.115,-3.06705964,2.60045449,-306.63204703,-2.34392715,0.9695763,-6.31583132,20.85857355,-3.60744208,-4.54738561,-72.42432102,6.27746523,-10.28179307,0,10.33836893,-3.90845365,-10.89490688,-18.42027258,10.16516062,1.68985003,0,0,0,0
21.12,-3.01750168,2.52734752,-306.8719324,-2.34154622,0.97067471,-6.31951094,21.44570936,-3.55248346,-5.04832307,-72.16805313,6.77373303,-9.6481754,0,9.86608518,-3.97651158,-11.29262306,-18.05936262,10.09901114,1.77761092,0,0,0,0
21.125,-2.99267035,2.44537586,-307.09677076,-2.33918396,0.9717273,-6.32316483,22.03372694,-3.52396448,-5.56682142,-71.84117097,7.24923481,-9.03534879,0,9.42227078,-4.02065135,-11.65126043,-17.69738716,10.00093135,1.82755299,0,0,0,0
21.13,-2.96476311,2.36526097,-307.32447481,-2.33680224,0.97276425,-6.32679873,22.5918183,-3.49454436,-6.08610068,-71.43633738,7.69198383,-8.45200108,0,8.97481559,-4.0660445,-12.01080647,-17.33678222,9.91358644,1.89059716,0,0,0,0
21.135,-2.92831196,2.31781584,-307.55576465,-2.33437922,0.97381207,-6.33041727,23.08939822,-3.47778845,-6.60482238,-70.95796129,8.10991089,-7.95364411,0,8.49483071,-4.1117639,-12.45520194,-16.98299241,9.80490583,2.07555922,0,0,0,0
21.14,-2.9097981,2.24978415,-307.77843845,-2.33196431,0.97479585,-6.33400857,23.59248523,-3.46786242,-7.13367402,-70.4097425,8.51144328,-7.50613031,0,8.05275113,-4.14895254,-12.85622811,-16.63938645,9.69799866,2.22343221,0,0,0,0
21.145,-2.90208199,2.19662042,-308.00494822,-2.32954284,0.97575745,-6.33759385,24.0682845,-3.48050836,-7.65811577,-69.79565533,8.87490951,-7.12426241,0,7.59957246,-4.16218585,-13.25043625,-16.28481528,9.57115303,2.3568054,0,0,0,0
21.15,-2.89431653,2.13825222,-308.23338623,-2.32709556,0.97667746,-6.34115561,24.52194964,-3.48520766,-8.18068983,-69.1096168,9.22496604,-6.822874,0,7.15916038,-4.18451444,-13.66817872,-15.94848798,9.45675225,2.53739886,0,0,0,0
21.155,-2.89890357,2.09275391,-308.46411056,-2.32464017,0.97756477,-6.34471305,24.9517307,-3.51179475,-8.69855063,-68.36111711,9.53866333,-6.59031902,0,6.71237744,-4.18309719,-14.07807349,-15.60457486,9.32559444,2.7080745,0,0,0,0
21.16,-2.91204103,2.05173897,-308.69425575,-2.3221767,0.97840113,-6.34826499,25.35895271,-3.54975882,-9.21324536,-67.54983263,9.85733438,-6.40619325,0,6.27165211,-4.16606314,-14.46242685,-15.26759142,9.1969183,2.84366783,0,0,0,0
21.165,-2.92112521,1.99825958,-308.93950711,-2.31966255,0.97919627,-6.35177503,25.75160176,-3.56006814,-9.71040184,-66.66669598,10.11013293,-6.32462151,0,5.84541468,-4.1769459,-14.93670343,-14.95155741,9.08271761,3.11131464,0,0,0,0
21.17,-2.94059513,1.96059057,-309.18461815,-2.31714328,0.97994548,-6.35529217,26.11514111,-3.59256958,-10.20095753,-65.72643479,10.35982336,-6.27214363,0,5.41080945,-4.15794983,-15.37090899,-14.6300211,8.96159511,3.31847982,0,0,0,0
21.175,-2.96590646,1.93146703,-309.43348357,-2.31460412,0.98064863,-6.35880318,26.45319457,-3.63272163,-10.68118535,-64.72690448,10.5847845,-6.26039109,0,4.97349343,-4.12581565,-15.80600781,-14.31053607,8.84066855,3.52837512,0,0,0,0
21.18,-2.98942519,1.89801788,-309.69132272,-2.31202983,0.9812988,-6.36229307,26.76905222,-3.65624111,-11.14407043,-63.66250719,10.79080648,-6.29119423,0,4.54356206,-4.09964032,-16.25523306,-14.00460637,8.73295459,3.74996354,0,0,0,0
21.185,-3.01989028,1.87439143,-309.95401639,-2.30943585,0.98189554,-6.36577876,27.06048236,-3.68888069,-11.59387065,-62.54399249,10.976291,-6.33401896,0,4.11011654,-4.05748892,-16.70398962,-13.69985879,8.62724479,3.96805824,0,0,0,0
21.19,-3.05484226,1.85656087,-310.22001668,-2.30681778,0.98243918,-6.36925868,27.32748676,-3.72403085,-12.03213572,-61.36948212,11.13780489,-6.38934051,0,3.67616396,-4.00498195,-17.1529608,-13.39864047,8.52522242,4.19008027,0,0,0,0
21.195,-3.09090925,1.83758903,-310.49359337,-2.30416788,0.98292319,-6.37272304,27.57305077,-3.74942158,-12.45412806,-60.1383186,11.28402888,-6.44536037,0,3.24781604,-3.95193109,-17.61084134,-13.10818709,8.43545934,4.41733124,0,0,0,0
21.2,-3.1302183,1.8242328,-310.77143402,-2.30149035,0.98335044,-6.37618313,27.79349522,-3.77519128,-12.86344508,-58.85501281,11.41431593,-6.49054682,0,2.81807144,-3.88872993,-18.06410512,-12.82127019,8.35177469,4.63692006,0,0,0,0
21.205,-3.17071374,1.81160009,-311.05432098,-2.2987799,0.98371585,-6.37963092,27.9910518,-3.79462814,-13.2613784,-57.51991549,11.5318945,-6.51780686,0,2.39313407,-3.82423923,-18.52929669,-12.54639631,8.28199816,4.87154819,0,0,0,0
21.21,-3.21455633,1.80446548,-311.34051981,-2.29604182,0.98402307,-6.38307558,28.16403652,-3.81466248,-13.64871786,-56.13673955,11.63020552,-6.52218411,0,1.96526207,-3.74754729,-18.97866057,-12.27070933,8.21894488,5.08618722,0,0,0,0
21.215,-3.25741568,1.78780736,-311.62717947,-2.29326528,0.98425902,-6.38650356,28.31773486,-3.81829063,-14.03050053,-54.70106954,11.72548309,-6.5009178,0,1.55449997,-3.68212851,-19.44231814,-12.01803754,8.17912345,5.32786415,0,0,0,0
21.22,-3.30512566,1.78344593,-311.9160269,-2.29046253,0.98443891,-6.3899348,28.44421253,-3.82995948,-14.40400668,-53.22492535,11.80290625,-6.4550807,0,1.13452757,-3.59780196,-19.89340421,-11.76052828,8.13984689,5.55297227,0,0,0,0
21.225,-3.35038122,1.78113542,-312.19851879,-2.28763741,0.98456583,-6.39336951,28.54161557,-3.83493608,-14.77451386,-51.70114173,11.85651921,-6.39842703,0,0.70412852,-3.49356393,-20.21641642,-11.48256216,8.10891127,5.61616746,0,0,0,0
21.23,-3.40880534,1.78043713,-312.49385287,-2.28475875,0.98460236,-6.39678094,28.63139123,-3.84171852,-15.13285732,-50.14798859,11.91364901,-6.2976132,0,0.30367133,-3.41173415,-20.77645561,-11.26507417,8.09437984,6.00059124,0,0,0,0
21.235,-3.46435799,1.78703354,-312.78499561,-2.2818568,0.98458716,-6.40019796,28.69082386,-3.8454064,-15.48893921,-48.55635518,11.95135782,-6.18599402,0,-0.11405709,-3.30470695,-21.20613559,-11.02241123,8.08708116,6.20956177,0,0,0,0
21.24,-3.52361027,1.79459035,-313.07287834,-2.2789249,0.98450339,-6.40361088,28.73200105,-3.84555799,-15.84295043,-46.93144155,11.97141019,-6.06442338,0,-0.52667096,-3.19176523,-21.62500033,-10.78621532,8.09088344,6.41641754,0,0,0,0
21.245,-3.58640548,1.80586689,-313.35880751,-2.27596029,0.98435238,-6.40701915,28.75493016,-3.84440726,-16.19622319,-45.27910311,11.974859,-5.93422393,0,-0.93748629,-3.07101686,-22.03566096,-10.55478935,8.10499838,6.61981915,0,0,0,0
21.25,-3.65133201,1.83475189,-313.6412739,-2.27296932,0.98414697,-6.41043519,28.75071634,-3.85105782,-16.54534882,-43.60723232,11.97127596,-5.81086203,0,-1.36799886,-2.92182296,-22.37888906,-10.30394278,8.10799998,6.72869921,0,0,0,0
21.255,-3.72263051,1.84202703,-313.92523895,-2.26993347,0.98384493,-6.41382097,28.75182986,-3.83941417,-16.9023435,-41.9119484,11.93314016,-5.65757701,0,-1.75641228,-2.80347922,-22.82562933,-10.10428125,8.16607901,7.00649494,0,0,0,0
21.26,-3.79570485,1.86097343,-314.19451534,-2.26688364,0.98349145,-6.41721614,28.73037123,-3.83271393,-17.26208563,-40.20068859,11.87498327,-5.53843834,0,-2.16538148,-2.64752957,-23.08249626,-9.8647214,8.21092709,7.03761637,0,0,0,0
21.265,-3.87236964,1.89497233,-314.47964424,-2.2637751,0.98306229,-6.42060003,28.69638835,-3.83228206,-17.61988552,-38.49577495,11.8248132,-5.37152399,0,-2.57014431,-2.50475242,-23.56796961,-9.67065916,8.27185881,7.37178487,0,0,0,0
21.27,-3.94857533,1.94051171,-314.75716367,-2.2606445,0.982582,-6.42398325,28.64401744,-3.83211632,-17.97470978,-36.78535953,11.74738668,-5.23571479,0,-2.99598317,-2.32990446,-23.89340453,-9.44201288,8.33007251,7.4974743,0,0,0,0
21.275,-4.03127255,1.96114473,-315.01955329,-2.25747101,0.98201016,-6.4273439,28.60214252,-3.8175211,-18.35709151,-35.07051341,11.66290908,-5.08316507,0,-3.37727075,-2.18607381,-24.26644174,-9.25814942,8.42370326,7.73065219,0,0,0,0
21.28,-4.11673411,1.98674622,-315.27218771,-2.25427686,0.98138054,-6.43069831,28.5539519,-3.80239815,-18.7391228,-33.3627644,11.55650355,-4.95901331,0,-3.7687866,-2.01588859,-24.47836363,-9.04620969,8.5179058,7.75124917,0,0,0,0
21.285,-4.19302687,2.05498802,-315.54581491,-2.25102383,0.98071492,-6.43405001,28.47450613,-3.80607347,-19.11360629,-31.69045899,11.48029025,-4.75610107,0,-4.19665237,-1.83625444,-24.87211226,-8.85670963,8.60411635,8.00916414,0,0,0,0
21.29,-4.27314765,2.08612766,-315.79656479,-2.24772789,0.979966,-6.43737917,28.41455939,-3.78079981,-19.50770962,-30.02159198,11.38915001,-4.59153101,0,-4.58534166,-1.68256545,-25.17205487,-8.67845799,8.71861978,8.18731318,0,0,0,0
21.295,-4.36212772,2.11285127,-316.04265285,-2.24440581,0.97914341,-6.44068779,28.37003356,-3.76048773,-19.91986268,-28.38663926,11.28167621,-4.38777804,0,-4.95039312,-1.53609499,-25.5034161,-8.53098607,8.86600386,8.4386034,0,0,0,0
21.3,-4.44433299,2.14801789,-316.28248455,-2.24103662,0.97828411,-6.44398331,28.31275568,-3.73075241,-20.311561,-26.77598897,11.21264239,-4.19104658,0,-5.32949043,-1.38197704,-25.75777416,-8.37403312,8.98784616,8.58677904,0,0,0,0
21.305,-4.53066484,2.17641187,-316.51583946,-2.2376376,0.97736314,-6.4472605,28.26999608,-3.70123788,-20.71792012,-25.20678991,11.13890952,-3.95765609,0,-5.6889855,-1.23943298,-26.0254688,-8.24315912,9.13514041,8.784817,0,0,0,0
21.31,-4.61898268,2.19892597,-316.74198015,-2.23420517,0.97638877,-6.4505187,28.23877216,-3.66691096,-21.12287926,-23.67922362,11.07104068,-3.70977978,0,-6.03223374,-1.10843221,-26.29362304,-8.1354709,9.29721691,9.01267982,0,0,0,0
21.315,-4.72215914,2.20147727,-316.9535118,-2.23074695,0.97534313,-6.45375059,28.24014528,-3.62922334,-21.52938553,-22.19731785,11.00378291,-3.44907918,0,-6.32932579,-0.99902704,-26.57916583,-8.07020702,9.48067951,9.31294531,0,0,0,0
21.32,-4.81625762,2.21560073,-317.16577574,-2.22725365,0.9742742,-6.45696854,28.23536371,-3.58907256,-21.91228218,-20.76705127,10.95656663,-3.18271527,0,-6.64232308,-0.88443591,-26.81644749,-8.00404751,9.65745107,9.54936713,0,0,0,0
21.325,-4.90478043,2.23769877,-317.37774596,-2.22372785,0.97317789,-6.46016905,28.23181967,-3.5478294,-22.26894065,-19.39410849,10.92437515,-2.91483457,0,-6.96180682,-0.76859293,-27.02025527,-7.94624213,9.83354201,9.74692837,0,0,0,0
21.33,-5.01583505,2.23048083,-317.56834299,-2.22018699,0.97200724,-6.4633434,28.27778383,-3.51080551,-22.64492092,-18.0855225,10.88959066,-2.62607357,0,-7.21525194,-0.68437311,-27.26456489,-7.94576115,10.0359439,10.064004,0,0,0,0
21.335,-5.11763499,2.23718331,-317.760217,-2.21661421,0.97082403,-6.46650112,28.32000399,-3.47576446,-22.98958541,-16.84451402,10.86745765,-2.34766926,0,-7.48302065,-0.59686634,-27.4765105,-7.95259533,10.23496171,10.34217946,0,0,0,0
21.34,-5.21108516,2.25394502,-317.95244935,-2.2130105,0.96962703,-6.46964416,28.36240758,-3.44308824,-23.30893578,-15.67596426,10.8580191,-2.07727351,0,-7.75982812,-0.50960138,-27.66053348,-7.97094497,10.43244675,10.5868542,0,0,0,0
21.345,-5.32752328,2.24682446,-318.12376896,-2.20939352,0.96837113,-6.4727608,28.4546308,-3.42120507,-23.64550819,-14.58907885,10.84490626,-1.79965666,0,-7.97508777,-0.44934947,-27.8776889,-8.04416265,10.64465668,10.93664666,0,0,0,0
21.35,-5.42184851,2.26252816,-318.30224143,-2.20573604,0.96713134,-6.47586738,28.52814554,-3.40166865,-23.95495868,-13.58402969,10.84687663,-1.53292898,0,-8.2250429,-0.38443274,-28.06285117,-8.11845654,10.84626018,11.23035964,0,0,0,0
21.355,-5.52229779,2.27235491,-318.46661735,-2.20205818,0.96586757,-6.47895253,28.62630055,-3.39298743,-24.26811846,-12.66854035,10.85003638,-1.27409668,0,-8.44904845,-0.33497114,-28.24377973,-8.22780419,11.05544148,11.55872771,0,0,0,0
21.36,-5.62110511,2.28123294,-318.62687066,-2.19834723,0.96459378,-6.4820218,28.74068042,-3.3906627,-24.57650337,-11.84795135,10.85731245,-1.02571707,0,-8.66424759,-0.29664349,-28.42295829,-8.35898582,11.26160149,11.90525206,0,0,0,0
21.365,-5.71111245,2.29678972,-318.78236716,-2.19460162,0.9633276,-6.48507492,28.85891271,-3.39598017,-24.87622424,-11.12325544,10.86793215,-0.79507372,0,-8.88147067,-0.26699783,-28.5845404,-8.51154767,11.46334359,12.24195087,0,0,0,0
21.37,-5.79344685,2.31310134,-318.93167101,-2.19081655,0.96206913,-6.48811459,28.98461405,-3.40702134,-25.17050559,-10.4970371,10.88376113,-0.58165033,0,-9.09541495,-0.2513322,-28.73363915,-8.68649988,11.65787299,12.57935789,0,0,0,0
21.375,-5.86453188,2.33325947,-319.07688282,-2.18698415,0.96082786,-6.49113984,29.11165241,-3.42249187,-25.44839943,-9.96970544,10.90243845,-0.39785298,0,-9.31351176,-0.24692855,-28.85929203,-8.8784386,11.84374697,12.89730631,0,0,0,0
21.38,-5.9219004,2.35677424,-319.20912201,-2.18310653,0.95961897,-6.49416278,29.23278794,-3.44314709,-25.70568907,-9.53535356,10.91227558,-0.27944088,0,-9.54308923,-0.25114524,-28.92163633,-9.07089802,12.01159055,13.16278848,0,0,0,0
21.385,-5.96646813,2.38050148,-319.35457537,-2.17915872,0.95842054,-6.49716044,29.35859027,-3.46175447,-25.9377651,-9.21035818,10.9491285,-0.14174624,0,-9.76638418,-0.27804379,-29.03048126,-9.30916851,12.18063408,13.45949512,0,0,0,0
21.39,-5.99445837,2.40674446,-319.48916409,-2.17514983,0.95726482,-6.5001587,29.47158552,-3.48138081,-26.127939,-8.97410916,10.97930892,-0.08916601,0,-10.00544096,-0.31402919,-29.07011633,-9.5432212,12.32752464,13.69435051,0,0,0,0
21.395,-6.00731098,2.43466469,-319.61959415,-2.17107112,0.95614877,-6.50315313,29.5728699,-3.50088159,-26.27240812,-8.82707767,11.01198226,-0.09546203,0,-10.25235138,-0.36281017,-29.07009977,-9.78975214,12.45459885,13.88548785,0,0,0,0
21.4,-6.00590539,2.46447954,-319.74650666,-2.16691942,0.95507591,-6.5061444,29.66186844,-3.52079498,-26.36772624,-8.76805716,11.04306583,-0.16881051,0,-10.50636553,-0.42323893,-29.03140055,-10.04909696,12.56169532,14.03206506,0,0,0,0
21.405,-5.98871571,2.49066152,-319.86827611,-2.16268755,0.95404759,-6.50913917,29.74048605,-3.53989832,-26.43691776,-8.79997757,11.07556071,-0.28515493,0,-10.76722548,-0.49786102,-28.93459512,-10.31508897,12.64721981,14.1047938,0,0,0,0
21.41,-5.95871793,2.52554555,-319.99433284,-2.15836706,0.95306735,-6.51212276,29.79511657,-3.55150453,-26.38496173,-8.89759087,11.1055319,-0.54547187,0,-11.0349484,-0.58436506,-28.8565301,-10.60732942,12.70376022,14.20647326,0,0,0,0
21.415,-5.89899286,2.5582958,-320.11071145,-2.1539443,0.95216124,-6.51511978,29.81740513,-3.55845207,-26.35807795,-9.07295647,11.13364987,-0.78392956,0,-11.32217256,-0.69412861,-28.7129552,-10.90681627,12.73566919,14.22749711,0,0,0,0
21.42,-5.86163332,2.58276777,-320.22987596,-2.14945371,0.95126059,-6.51810166,29.85971377,-3.56220271,-26.16895249,-9.31073291,11.14198795,-1.24171681,0,-11.57386771,-0.79779279,-28.53568829,-11.22747435,12.7347173,14.19972946,0,0,0,0
21.425,-5.77474537,2.62312734,-320.35246584,-2.14483637,0.95046746,-6.52110087,29.83909942,-3.55664937,-26.01508086,-9.61732737,11.15256126,-1.64617344,0,-11.87958247,-0.92217249,-28.34108859,-11.54947486,12.69809037,14.14171589,0,0,0,0
21.43,-5.72005533,2.64284334,-320.46682286,-2.14014686,0.9496741,-6.52408111,29.84980314,-3.54744186,-25.74110521,-9.97316147,11.13058381,-2.23374498,0,-12.12359624,-1.04934192,-28.09128395,-11.9089332,12.63121547,14.01481405,0,0,0,0
21.435,-5.64955638,2.65830582,-320.57984627,-2.13534097,0.94894659,-6.52706261,29.83687172,-3.5259553,-25.46170701,-10.37962279,11.09806295,-2.83875216,0,-12.3678407,-1.196708,-27.82423701,-12.29057106,12.51694986,13.85418682,0,0,0,0
21.44,-5.57934204,2.66912428,-320.69474801,-2.13043879,0.94826691,-6.53004164,29.82040494,-3.49905061,-25.15758262,-10.83816725,11.03574957,-3.49412468,0,-12.59765215,-1.34960479,-27.52821062,-12.69344159,12.36935612,13.65098757,0,0,0,0
21.445,-5.50793578,2.67465404,-320.812612,-2.12543002,0.94764029,-6.53301403,29.79619249,-3.46187176,-24.83283637,-11.33624202,10.9436474,-4.19583398,0,-12.81246338,-1.51038852,-27.2073034,-13.1202749,12.17763219,13.39796667,0,0,0,0
21.45,-5.43078974,2.67402938,-320.93538679,-2.12030436,0.94707593,-6.53597821,29.75807496,-3.40912757,-24.5005889,-11.86385854,10.82721286,-4.91849548,0,-13.01405586,-1.68326925,-26.86982841,-13.57402604,11.92868908,13.09413295,0,0,0,0
21.455,-5.36847431,2.65771655,-321.05753863,-2.11508763,0.94654872,-6.53893101,29.73507185,-3.35011826,-24.17267822,-12.42248864,10.66875775,-5.66893997,0,-13.17173655,-1.86463394,-26.50689286,-14.06525245,11.64030452,12.74831401,0,0,0,0
